"No.","Time","Source","Destination","Protocol","Length"
"878959","21676.620178","194.27.251.21","172.16.112.149","TCP","60"
"878960","21676.620339","172.16.112.149","194.27.251.21","TCP","60"
"878961","21676.624227","172.16.112.149","194.27.251.21","TCP","60"
"878962","21676.624531","172.16.112.149","194.7.248.153","TCP","60"
"878963","21676.625103","194.27.251.21","172.16.112.149","TCP","60"
"878964","21676.625460","194.7.248.153","172.16.112.149","TCP","60"
"878965","21676.625602","172.16.112.149","194.7.248.153","TCP","60"
"878966","21676.856479","172.16.112.20","172.16.255.255","RIPv1","66"
"878967","21676.856639","172.16.112.20","172.16.118.255","RIPv1","66"
"878968","21676.876782","172.16.113.84","195.73.151.50","TELNET","60"
"878969","21676.877793","195.73.151.50","172.16.113.84","TELNET","60"
"878970","21676.896145","172.16.113.84","195.73.151.50","TCP","60"
"878971","21676.896839","195.73.151.50","172.16.113.84","TELNET","60"
"878972","21676.916135","172.16.113.84","195.73.151.50","TCP","60"
"878973","21677.097064","196.227.33.189","172.16.112.50","TELNET","60"
"878974","21677.097426","172.16.112.50","196.227.33.189","TELNET","60"
"878975","21677.116453","196.227.33.189","172.16.112.50","TCP","60"
"878976","21677.646527","196.227.33.189","172.16.112.50","TELNET","60"
"878977","21677.646844","172.16.112.50","196.227.33.189","TELNET","60"
"878978","21677.666380","196.227.33.189","172.16.112.50","TCP","60"
"878979","21677.675717","194.7.248.153","172.16.112.149","SMTP","136"
"878980","21677.677410","172.16.112.149","194.7.248.153","SMTP","79"
"878981","21677.680851","194.7.248.153","172.16.112.149","SMTP","80"
"878982","21677.681144","172.16.112.149","194.7.248.153","SMTP","79"
"878983","21677.692367","194.7.248.153","172.16.112.149","SMTP","101"
"878984","21677.692637","172.16.112.149","194.7.248.153","SMTP","92"
"878985","21677.705141","194.7.248.153","172.16.112.149","SMTP","99"
"878986","21677.705442","172.16.112.149","194.7.248.153","SMTP","88"
"878987","21677.716339","194.7.248.153","172.16.112.149","TCP","60"
"878988","21677.719858","194.7.248.153","172.16.112.149","SMTP","87"
"878989","21677.720115","172.16.112.149","194.7.248.153","SMTP","60"
"878990","21677.721316","194.7.248.153","172.16.112.149","SMTP","104"
"878991","21677.722409","172.16.112.149","194.7.248.153","SMTP","1078"
"878992","21677.736344","194.7.248.153","172.16.112.149","TCP","60"
"878993","21677.736861","172.16.112.149","194.7.248.153","IMF","512"
"878994","21677.738595","194.7.248.153","172.16.112.149","SMTP","73"
"878995","21677.738816","172.16.112.149","194.7.248.153","SMTP","60"
"878996","21677.739582","194.7.248.153","172.16.112.149","SMTP","78"
"878997","21677.740007","194.7.248.153","172.16.112.149","TCP","60"
"878998","21677.740162","172.16.112.149","194.7.248.153","TCP","60"
"878999","21677.744330","172.16.112.149","194.7.248.153","TCP","60"
"879000","21677.744626","172.16.112.149","172.16.112.50","TCP","60"
"879001","21677.744930","172.16.112.50","172.16.112.149","TCP","60"
"879002","21677.745029","194.7.248.153","172.16.112.149","TCP","60"
"879003","21677.745099","172.16.112.149","172.16.112.50","TCP","60"
"879004","21677.754718","172.16.112.50","172.16.112.149","SMTP","133"
"879005","21677.756084","172.16.112.149","172.16.112.50","SMTP","79"
"879006","21677.757227","172.16.112.50","172.16.112.149","SMTP","160"
"879007","21677.757586","172.16.112.149","172.16.112.50","SMTP","92"
"879008","21677.799040","172.16.112.50","172.16.112.149","TCP","60"
"879009","21677.828491","172.16.112.50","172.16.112.20","DNS","78"
"879010","21677.829049","172.16.112.20","172.16.112.50","DNS","175"
"879011","21677.830320","172.16.112.50","172.16.112.20","DNS","78"
"879012","21677.830805","172.16.112.20","172.16.112.50","DNS","175"
"879013","21677.832110","172.16.112.50","172.16.112.20","DNS","78"
"879014","21677.832588","172.16.112.20","172.16.112.50","DNS","175"
"879015","21677.834224","172.16.112.50","172.16.112.149","SMTP","99"
"879016","21677.834553","172.16.112.149","172.16.112.50","SMTP","93"
"879017","21677.839974","172.16.112.50","172.16.112.149","SMTP","105"
"879018","21677.840250","172.16.112.149","172.16.112.50","SMTP","60"
"879019","21677.865518","172.16.112.50","172.16.112.149","SMTP","104"
"879020","21677.866609","172.16.112.149","172.16.112.50","SMTP","1078"
"879021","21677.908921","172.16.112.50","172.16.112.149","TCP","60"
"879022","21677.909443","172.16.112.149","172.16.112.50","IMF","512"
"879023","21677.958986","172.16.112.50","172.16.112.149","TCP","60"
"879024","21678.003588","172.16.112.50","172.16.112.149","SMTP","98"
"879025","21678.003812","172.16.112.149","172.16.112.50","SMTP","60"
"879026","21678.006877","172.16.112.50","172.16.112.149","SMTP","86"
"879027","21678.007409","172.16.112.50","172.16.112.149","TCP","60"
"879028","21678.007567","172.16.112.149","172.16.112.50","TCP","60"
"879029","21678.008513","172.16.112.149","172.16.112.50","TCP","60"
"879030","21678.008679","172.16.112.50","172.16.112.149","TCP","60"
"879031","21678.036391","172.16.112.50","172.16.112.20","DNS","78"
"879032","21678.037353","172.16.112.20","172.16.112.50","DNS","175"
"879033","21678.038541","172.16.112.50","172.16.112.20","DNS","78"
"879034","21678.039031","172.16.112.20","172.16.112.50","DNS","175"
"879035","21678.040361","172.16.112.50","172.16.112.20","DNS","78"
"879036","21678.040843","172.16.112.20","172.16.112.50","DNS","175"
"879037","21678.146565","196.227.33.189","172.16.112.50","TELNET","60"
"879038","21678.147072","172.16.112.50","196.227.33.189","TELNET","60"
"879039","21678.166249","196.227.33.189","172.16.112.50","TCP","60"
"879040","21678.696430","196.227.33.189","172.16.112.50","TELNET","60"
"879041","21678.696933","172.16.112.50","196.227.33.189","TELNET","60"
"879042","21678.716131","196.227.33.189","172.16.112.50","TCP","60"
"879043","21679.296165","196.227.33.189","172.16.112.50","TELNET","60"
"879044","21679.296357","197.218.177.69","172.16.114.148","TELNET","60"
"879045","21679.296611","172.16.112.50","196.227.33.189","TELNET","60"
"879046","21679.315678","172.16.114.148","197.218.177.69","TCP","60"
"879047","21679.316181","196.227.33.189","172.16.112.50","TCP","60"
"879048","21679.497085","135.13.216.191","172.16.112.50","TELNET","60"
"879049","21679.497506","172.16.112.50","135.13.216.191","TELNET","60"
"879050","21679.515974","135.13.216.191","172.16.112.50","TCP","60"
"879051","21679.846863","195.73.151.50","172.16.113.50","TELNET","60"
"879052","21679.852752","172.16.113.50","195.73.151.50","TELNET","60"
"879053","21679.865905","195.73.151.50","172.16.113.50","TCP","60"
"879054","21679.896746","196.227.33.189","172.16.112.50","TELNET","60"
"879055","21679.897104","172.16.112.50","196.227.33.189","TELNET","60"
"879056","21679.915898","196.227.33.189","172.16.112.50","TCP","60"
"879057","21679.926077","135.13.216.191","172.16.112.50","TELNET","60"
"879058","21679.926428","172.16.112.50","135.13.216.191","TELNET","60"
"879059","21679.945891","135.13.216.191","172.16.112.50","TCP","60"
"879060","21680.336192","195.73.151.50","172.16.113.50","TELNET","60"
"879061","21680.339492","172.16.112.20","192.168.1.20","DNS","76"
"879062","21680.339818","172.16.113.50","195.73.151.50","TELNET","60"
"879063","21680.344028","192.168.1.20","172.16.112.20","DNS","136"
"879064","21680.345543","172.16.112.207","204.202.129.90","TCP","60"
"879065","21680.351527","204.202.129.90","172.16.112.207","TCP","60"
"879066","21680.351719","172.16.112.207","204.202.129.90","TCP","60"
"879067","21680.352229","172.16.112.207","204.202.129.90","HTTP","283"
"879068","21680.355807","195.73.151.50","172.16.113.50","TCP","60"
"879069","21680.367271","204.202.129.90","172.16.112.207","TCP","60"
"879070","21680.393784","204.202.129.90","172.16.112.207","TCP","1078"
"879071","21680.394222","204.202.129.90","172.16.112.207","HTTP","524"
"879072","21680.394293","204.202.129.90","172.16.112.207","TCP","60"
"879073","21680.394431","172.16.112.207","204.202.129.90","TCP","60"
"879074","21680.394897","172.16.112.207","204.202.129.90","TCP","60"
"879075","21680.398596","204.202.129.90","172.16.112.207","TCP","60"
"879076","21680.400641","172.16.112.207","204.202.129.90","TCP","60"
"879077","21680.404666","204.202.129.90","172.16.112.207","TCP","60"
"879078","21680.404839","172.16.112.207","204.202.129.90","TCP","60"
"879079","21680.405301","172.16.112.207","204.202.129.90","HTTP","267"
"879080","21680.424841","204.202.129.90","172.16.112.207","TCP","1078"
"879081","21680.425393","204.202.129.90","172.16.112.207","HTTP","665"
"879082","21680.425462","204.202.129.90","172.16.112.207","TCP","60"
"879083","21680.425609","172.16.112.207","204.202.129.90","TCP","60"
"879084","21680.426065","172.16.112.207","204.202.129.90","TCP","60"
"879085","21680.426147","135.13.216.191","172.16.112.50","TELNET","60"
"879086","21680.426507","172.16.112.50","135.13.216.191","TELNET","60"
"879087","21680.428547","172.16.112.207","204.202.129.90","TCP","60"
"879088","21680.429819","204.202.129.90","172.16.112.207","TCP","60"
"879089","21680.430974","204.202.129.90","172.16.112.207","TCP","60"
"879090","21680.431116","172.16.112.207","204.202.129.90","TCP","60"
"879091","21680.431556","172.16.112.207","204.202.129.90","HTTP","267"
"879092","21680.445791","135.13.216.191","172.16.112.50","TCP","60"
"879093","21680.447289","204.202.129.90","172.16.112.207","TCP","60"
"879094","21680.453112","204.202.129.90","172.16.112.207","TCP","1514"
"879095","21680.454355","204.202.129.90","172.16.112.207","TCP","1514"
"879096","21680.455411","172.16.112.207","204.202.129.90","TCP","60"
"879097","21680.461392","204.202.129.90","172.16.112.207","TCP","1514"
"879098","21680.462627","204.202.129.90","172.16.112.207","TCP","1514"
"879099","21680.463860","204.202.129.90","172.16.112.207","TCP","1514"
"879100","21680.465411","172.16.112.207","204.202.129.90","TCP","60"
"879101","21680.471172","204.202.129.90","172.16.112.207","TCP","1514"
"879102","21680.471361","204.202.129.90","172.16.112.207","HTTP","202"
"879103","21680.471428","204.202.129.90","172.16.112.207","TCP","60"
"879104","21680.471573","172.16.112.207","204.202.129.90","TCP","60"
"879105","21680.472129","172.16.112.207","204.202.129.90","TCP","60"
"879106","21680.474686","172.16.112.207","204.202.129.90","TCP","60"
"879107","21680.475552","204.202.129.90","172.16.112.207","TCP","60"
"879108","21680.476737","204.202.129.90","172.16.112.207","TCP","60"
"879109","21680.476877","172.16.112.207","204.202.129.90","TCP","60"
"879110","21680.477311","172.16.112.207","204.202.129.90","HTTP","264"
"879111","21680.496980","204.202.129.90","172.16.112.207","TCP","1514"
"879112","21680.498213","204.202.129.90","172.16.112.207","TCP","1514"
"879113","21680.505406","172.16.112.207","204.202.129.90","TCP","60"
"879114","21680.509059","204.202.129.90","172.16.112.207","HTTP","99"
"879115","21680.509241","204.202.129.90","172.16.112.207","TCP","60"
"879116","21680.509387","172.16.112.207","204.202.129.90","TCP","60"
"879117","21680.509622","172.16.112.207","204.202.129.90","TCP","60"
"879118","21680.512320","172.16.112.207","204.202.129.90","TCP","60"
"879119","21680.513381","204.202.129.90","172.16.112.207","TCP","60"
"879120","21680.514566","204.202.129.90","172.16.112.207","TCP","60"
"879121","21680.514704","172.16.112.207","204.202.129.90","TCP","60"
"879122","21680.515114","172.16.112.207","204.202.129.90","HTTP","231"
"879123","21680.522154","204.202.129.90","172.16.112.207","TCP","226"
"879124","21680.522235","204.202.129.90","172.16.112.207","HTTP","60"
"879125","21680.522399","172.16.112.207","204.202.129.90","TCP","60"
"879126","21680.522621","172.16.112.207","204.202.129.90","TCP","60"
"879127","21680.526402","204.202.129.90","172.16.112.207","TCP","60"
"879128","21681.147269","196.227.33.189","172.16.112.50","TELNET","60"
"879129","21681.147677","172.16.112.50","196.227.33.189","TELNET","60"
"879130","21681.165681","196.227.33.189","172.16.112.50","TCP","60"
"879131","21681.186667","172.16.112.50","196.227.33.189","TELNET","79"
"879132","21681.189494","172.16.112.50","172.16.114.50","TCP","60"
"879133","21681.189849","WesternD_17:79:5a","Broadcast","ARP","60"
"879134","21681.190039","Sun_89:a5:9f","WesternD_17:79:5a","ARP","60"
"879135","21681.190233","172.16.114.50","172.16.112.50","TCP","60"
"879136","21681.190413","172.16.112.50","172.16.114.50","TCP","60"
"879137","21681.192460","172.16.112.50","172.16.114.50","TELNET","78"
"879138","21681.202950","172.16.114.50","172.16.112.50","TCP","60"
"879139","21681.205676","196.227.33.189","172.16.112.50","TCP","60"
"879140","21681.205870","172.16.112.50","196.227.33.189","TELNET","114"
"879141","21681.206543","172.16.114.50","172.16.112.20","DNS","86"
"879142","21681.207591","172.16.112.20","172.16.114.50","DNS","175"
"879143","21681.208393","172.16.114.50","172.16.112.50","TELNET","66"
"879144","21681.208832","172.16.112.50","172.16.114.50","TELNET","60"
"879145","21681.209074","172.16.114.50","172.16.112.50","TELNET","69"
"879146","21681.222894","172.16.114.50","172.16.112.50","TCP","60"
"879147","21681.225661","196.227.33.189","172.16.112.50","TCP","60"
"879148","21681.235948","135.13.216.191","172.16.112.50","TELNET","60"
"879149","21681.236364","172.16.112.50","135.13.216.191","TELNET","60"
"879150","21681.255656","135.13.216.191","172.16.112.50","TCP","60"
"879151","21681.398613","172.16.112.50","172.16.114.50","TCP","60"
"879152","21681.398835","172.16.114.50","172.16.112.50","TELNET","72"
"879153","21681.400282","172.16.112.50","172.16.114.50","TELNET","87"
"879154","21681.401853","172.16.114.50","172.16.112.50","TELNET","60"
"879155","21681.402223","172.16.112.50","172.16.114.50","TELNET","60"
"879156","21681.404217","172.16.114.50","172.16.112.50","TELNET","123"
"879157","21681.405402","172.16.112.50","172.16.114.50","TELNET","60"
"879158","21681.405647","172.16.112.50","196.227.33.189","TELNET","120"
"879159","21681.410651","172.16.114.50","172.16.112.20","DNS","79"
"879160","21681.411490","172.16.112.20","172.16.114.50","DNS","144"
"879161","21681.422881","172.16.114.50","172.16.112.50","TCP","60"
"879162","21681.423890","172.16.114.50","172.16.112.50","TELNET","61"
"879163","21681.425628","196.227.33.189","172.16.112.50","TCP","60"
"879164","21681.425793","172.16.112.50","196.227.33.189","TELNET","61"
"879165","21681.426005","195.73.151.50","172.16.113.50","TELNET","60"
"879166","21681.429571","172.16.113.50","195.73.151.50","TELNET","60"
"879167","21681.445605","195.73.151.50","172.16.113.50","TCP","60"
"879168","21681.445814","196.227.33.189","172.16.112.50","TCP","60"
"879169","21681.468657","172.16.112.50","172.16.114.50","TCP","60"
"879170","21681.915845","195.73.151.50","172.16.113.50","TELNET","60"
"879171","21681.919271","172.16.113.50","195.73.151.50","TELNET","60"
"879172","21681.935496","195.73.151.50","172.16.113.50","TCP","60"
"879173","21682.045677","135.13.216.191","172.16.112.50","TELNET","60"
"879174","21682.046103","172.16.112.50","135.13.216.191","TELNET","60"
"879175","21682.065508","135.13.216.191","172.16.112.50","TCP","60"
"879176","21682.312482","172.16.113.204","205.181.112.65","TCP","60"
"879177","21682.318318","205.181.112.65","172.16.113.204","TCP","60"
"879178","21682.318513","172.16.113.204","205.181.112.65","TCP","60"
"879179","21682.319016","172.16.113.204","205.181.112.65","HTTP","284"
"879180","21682.335084","Dell_a3:57:db","Cisco_38:46:33","ARP","60"
"879181","21682.335150","Dell_a3:57:db","Sun_89:a5:9f","ARP","60"
"879182","21682.335278","Dell_a3:57:db","Sun_83:4a:82","ARP","60"
"879183","21682.335338","Sun_89:a5:9f","Dell_a3:57:db","ARP","60"
"879184","21682.335370","Sun_83:4a:82","Dell_a3:57:db","ARP","42"
"879185","21682.336595","Cisco_38:46:33","Dell_a3:57:db","ARP","60"
"879186","21682.336810","205.181.112.65","172.16.113.204","TCP","60"
"879187","21682.358631","205.181.112.65","172.16.113.204","TCP","1514"
"879188","21682.359861","205.181.112.65","172.16.113.204","TCP","1514"
"879189","21682.365015","172.16.113.204","205.181.112.65","TCP","60"
"879190","21682.370988","205.181.112.65","172.16.113.204","TCP","1514"
"879191","21682.372232","205.181.112.65","172.16.113.204","TCP","1514"
"879192","21682.373478","205.181.112.65","172.16.113.204","TCP","1514"
"879193","21682.375016","172.16.113.204","205.181.112.65","TCP","60"
"879194","21682.380743","205.181.112.65","172.16.113.204","TCP","1514"
"879195","21682.381980","205.181.112.65","172.16.113.204","TCP","1514"
"879196","21682.383220","205.181.112.65","172.16.113.204","TCP","1514"
"879197","21682.384453","205.181.112.65","172.16.113.204","TCP","1514"
"879198","21682.385007","172.16.113.204","205.181.112.65","TCP","60"
"879199","21682.390809","205.181.112.65","172.16.113.204","TCP","1514"
"879200","21682.390883","135.13.216.191","172.16.112.50","TELNET","60"
"879201","21682.392170","205.181.112.65","172.16.113.204","TCP","1514"
"879202","21682.392324","172.16.112.50","135.13.216.191","TELNET","60"
"879203","21682.393628","205.181.112.65","172.16.113.204","TCP","1514"
"879204","21682.394857","205.181.112.65","172.16.113.204","TCP","1514"
"879205","21682.396088","205.181.112.65","172.16.113.204","TCP","1514"
"879206","21682.396161","172.16.113.204","205.181.112.65","TCP","60"
"879207","21682.401946","205.181.112.65","172.16.113.204","TCP","1514"
"879208","21682.403198","205.181.112.65","172.16.113.204","TCP","1514"
"879209","21682.404423","205.181.112.65","172.16.113.204","TCP","1514"
"879210","21682.405653","205.181.112.65","172.16.113.204","TCP","1514"
"879211","21682.405749","135.13.216.191","172.16.112.50","TCP","60"
"879212","21682.405839","195.73.151.50","172.16.113.50","TELNET","60"
"879213","21682.405910","172.16.113.204","205.181.112.65","TCP","60"
"879214","21682.409511","172.16.113.50","195.73.151.50","TELNET","60"
"879215","21682.411701","205.181.112.65","172.16.113.204","TCP","1514"
"879216","21682.412957","205.181.112.65","172.16.113.204","TCP","1514"
"879217","21682.414281","205.181.112.65","172.16.113.204","TCP","1514"
"879218","21682.415501","205.181.112.65","172.16.113.204","TCP","1514"
"879219","21682.415595","172.16.113.204","205.181.112.65","TCP","60"
"879220","21682.416829","205.181.112.65","172.16.113.204","TCP","1514"
"879221","21682.418058","205.181.112.65","172.16.113.204","TCP","1514"
"879222","21682.422076","205.181.112.65","172.16.113.204","TCP","1514"
"879223","21682.423326","205.181.112.65","172.16.113.204","TCP","1514"
"879224","21682.424553","205.181.112.65","172.16.113.204","TCP","1514"
"879225","21682.425781","205.181.112.65","172.16.113.204","TCP","1514"
"879226","21682.425878","172.16.113.204","205.181.112.65","TCP","60"
"879227","21682.427108","205.181.112.65","172.16.113.204","TCP","1514"
"879228","21682.427176","195.73.151.50","172.16.113.50","TCP","60"
"879229","21682.431837","205.181.112.65","172.16.113.204","TCP","1514"
"879230","21682.433086","205.181.112.65","172.16.113.204","TCP","1514"
"879231","21682.434310","205.181.112.65","172.16.113.204","TCP","1514"
"879232","21682.435541","205.181.112.65","172.16.113.204","TCP","1514"
"879233","21682.436797","205.181.112.65","172.16.113.204","TCP","1514"
"879234","21682.438089","205.181.112.65","172.16.113.204","TCP","1514"
"879235","21682.438185","196.227.33.189","172.16.112.50","TELNET","60"
"879236","21682.439424","205.181.112.65","172.16.113.204","TCP","1514"
"879237","21682.439484","172.16.113.204","205.181.112.65","TCP","60"
"879238","21682.440201","172.16.112.50","135.13.216.191","TELNET","64"
"879239","21682.445270","205.181.112.65","172.16.113.204","TCP","1514"
"879240","21682.445339","172.16.113.204","205.181.112.65","TCP","60"
"879241","21682.446572","205.181.112.65","172.16.113.204","TCP","1514"
"879242","21682.447803","205.181.112.65","172.16.113.204","TCP","1514"
"879243","21682.447958","172.16.112.50","172.16.114.50","TELNET","60"
"879244","21682.449260","205.181.112.65","172.16.113.204","TCP","1514"
"879245","21682.450525","205.181.112.65","172.16.113.204","TCP","1514"
"879246","21682.450629","172.16.114.50","172.16.112.50","TELNET","60"
"879247","21682.451931","205.181.112.65","172.16.113.204","TCP","1514"
"879248","21682.452013","172.16.112.50","196.227.33.189","TELNET","60"
"879249","21682.455602","205.181.112.65","172.16.113.204","TCP","1514"
"879250","21682.455673","172.16.113.204","205.181.112.65","TCP","60"
"879251","21682.456904","205.181.112.65","172.16.113.204","TCP","1514"
"879252","21682.457365","205.181.112.65","172.16.113.204","TCP","551"
"879253","21682.457438","205.181.112.65","172.16.113.204","HTTP","60"
"879254","21682.457510","135.13.216.191","172.16.112.50","TCP","60"
"879255","21682.457579","172.16.113.204","205.181.112.65","TCP","60"
"879256","21682.458064","172.16.112.50","135.13.216.191","TELNET","500"
"879257","21682.459174","172.16.113.204","205.181.112.65","TCP","60"
"879258","21682.460328","205.181.112.65","172.16.113.204","TCP","60"
"879259","21682.465388","196.227.33.189","172.16.112.50","TCP","60"
"879260","21682.475377","135.13.216.191","172.16.112.50","TCP","60"
"879261","21682.498514","172.16.112.50","172.16.114.50","TCP","60"
"879262","21682.525497","196.227.33.189","172.16.112.50","TELNET","60"
"879263","21682.525877","172.16.112.50","172.16.114.50","TELNET","60"
"879264","21682.526208","172.16.114.50","172.16.112.50","TELNET","60"
"879265","21682.526615","172.16.112.50","196.227.33.189","TELNET","60"
"879266","21682.545367","196.227.33.189","172.16.112.50","TCP","60"
"879267","21682.568515","172.16.112.50","172.16.114.50","TCP","60"
"879268","21682.615480","196.227.33.189","172.16.112.50","TELNET","60"
"879269","21682.615875","172.16.112.50","172.16.114.50","TELNET","60"
"879270","21682.616177","172.16.114.50","172.16.112.50","TELNET","60"
"879271","21682.616583","172.16.112.50","196.227.33.189","TELNET","60"
"879272","21682.635347","196.227.33.189","172.16.112.50","TCP","60"
"879273","21682.658481","172.16.112.50","172.16.114.50","TCP","60"
"879274","21682.705674","196.227.33.189","172.16.112.50","TELNET","60"
"879275","21682.706030","172.16.112.50","172.16.114.50","TELNET","60"
"879276","21682.706334","172.16.114.50","172.16.112.50","TELNET","60"
"879277","21682.706736","172.16.112.50","196.227.33.189","TELNET","60"
"879278","21682.725337","196.227.33.189","172.16.112.50","TCP","60"
"879279","21682.748481","172.16.112.50","172.16.114.50","TCP","60"
"879280","21682.795624","196.227.33.189","172.16.112.50","TELNET","60"
"879281","21682.796002","172.16.112.50","172.16.114.50","TELNET","60"
"879282","21682.796303","172.16.114.50","172.16.112.50","TELNET","60"
"879283","21682.796708","172.16.112.50","196.227.33.189","TELNET","60"
"879284","21682.815340","196.227.33.189","172.16.112.50","TCP","60"
"879285","21682.838475","172.16.112.50","172.16.114.50","TCP","60"
"879286","21682.885436","196.227.33.189","172.16.112.50","TELNET","60"
"879287","21682.885824","172.16.112.50","172.16.114.50","TELNET","60"
"879288","21682.886126","172.16.114.50","172.16.112.50","TELNET","60"
"879289","21682.886531","172.16.112.50","196.227.33.189","TELNET","60"
"879290","21682.905347","196.227.33.189","172.16.112.50","TCP","60"
"879291","21682.928461","172.16.112.50","172.16.114.50","TCP","60"
"879292","21682.975591","196.227.33.189","172.16.112.50","TELNET","60"
"879293","21682.975990","172.16.112.50","172.16.114.50","TELNET","60"
"879294","21682.976292","172.16.114.50","172.16.112.50","TELNET","60"
"879295","21682.976702","172.16.112.50","196.227.33.189","TELNET","60"
"879296","21682.995291","196.227.33.189","172.16.112.50","TCP","60"
"879297","21683.018462","172.16.112.50","172.16.114.50","TCP","60"
"879298","21683.026420","195.73.151.50","172.16.113.50","TELNET","60"
"879299","21683.030884","172.16.113.50","195.73.151.50","TELNET","60"
"879300","21683.045268","195.73.151.50","172.16.113.50","TCP","60"
"879301","21683.046285","172.16.113.50","195.73.151.50","TELNET","64"
"879302","21683.065277","195.73.151.50","172.16.113.50","TCP","60"
"879303","21683.065478","196.227.33.189","172.16.112.50","TELNET","60"
"879304","21683.065844","172.16.112.50","172.16.114.50","TELNET","60"
"879305","21683.066211","172.16.114.50","172.16.112.50","TELNET","60"
"879306","21683.066351","172.16.113.50","195.73.151.50","TELNET","60"
"879307","21683.066616","172.16.112.50","196.227.33.189","TELNET","60"
"879308","21683.085264","196.227.33.189","172.16.112.50","TCP","60"
"879309","21683.085469","195.73.151.50","172.16.113.50","TCP","60"
"879310","21683.108453","172.16.112.50","172.16.114.50","TCP","60"
"879311","21683.156134","196.227.33.189","172.16.112.50","TELNET","60"
"879312","21683.156494","172.16.112.50","172.16.114.50","TELNET","60"
"879313","21683.156807","172.16.114.50","172.16.112.50","TELNET","60"
"879314","21683.157216","172.16.112.50","196.227.33.189","TELNET","60"
"879315","21683.175247","196.227.33.189","172.16.112.50","TCP","60"
"879316","21683.198459","172.16.112.50","172.16.114.50","TCP","60"
"879317","21683.198683","172.16.114.50","172.16.112.50","TELNET","64"
"879318","21683.199088","172.16.112.50","196.227.33.189","TELNET","64"
"879319","21683.215235","196.227.33.189","172.16.112.50","TCP","60"
"879320","21683.248441","172.16.112.50","172.16.114.50","TCP","60"
"879321","21683.873242","172.16.113.204","205.181.112.67","TCP","60"
"879322","21683.877241","205.181.112.67","172.16.113.204","TCP","60"
"879323","21683.877430","172.16.113.204","205.181.112.67","TCP","60"
"879324","21683.906192","196.227.33.189","172.16.113.50","TELNET","60"
"879325","21683.925720","172.16.113.50","196.227.33.189","TELNET","60"
"879326","21683.945085","196.227.33.189","172.16.113.50","TCP","60"
"879327","21684.075246","172.16.113.204","205.181.112.67","HTTP","391"
"879328","21684.094477","205.181.112.67","172.16.113.204","TCP","1514"
"879329","21684.095745","205.181.112.67","172.16.113.204","TCP","1514"
"879330","21684.104652","172.16.113.204","205.181.112.67","TCP","60"
"879331","21684.110590","205.181.112.67","172.16.113.204","TCP","1514"
"879332","21684.111826","205.181.112.67","172.16.113.204","TCP","1514"
"879333","21684.112464","205.181.112.67","172.16.113.204","HTTP","773"
"879334","21684.114647","172.16.113.204","205.181.112.67","TCP","60"
"879335","21684.118041","205.181.112.67","172.16.113.204","TCP","60"
"879336","21684.118186","172.16.113.204","205.181.112.67","TCP","60"
"879337","21684.118878","172.16.113.204","205.181.112.67","TCP","60"
"879338","21684.121491","172.16.113.204","205.181.112.67","TCP","60"
"879339","21684.122148","205.181.112.67","172.16.113.204","TCP","60"
"879340","21684.123314","205.181.112.67","172.16.113.204","TCP","60"
"879341","21684.123469","172.16.113.204","205.181.112.67","TCP","60"
"879342","21684.123985","172.16.113.204","205.181.112.67","HTTP","387"
"879343","21684.146409","205.181.112.67","172.16.113.204","TCP","1514"
"879344","21684.147681","205.181.112.67","172.16.113.204","TCP","1514"
"879345","21684.154639","172.16.113.204","205.181.112.67","TCP","60"
"879346","21684.160589","205.181.112.67","172.16.113.204","TCP","1514"
"879347","21684.161833","205.181.112.67","172.16.113.204","TCP","1514"
"879348","21684.162113","Cisco_38:46:33","CDP/VTP/DTP/PAgP/UDLD","CDP","324"
"879349","21684.163346","205.181.112.67","172.16.113.204","TCP","1514"
"879350","21684.164646","172.16.113.204","205.181.112.67","TCP","60"
"879351","21684.170373","205.181.112.67","172.16.113.204","TCP","1514"
"879352","21684.171656","205.181.112.67","172.16.113.204","TCP","1514"
"879353","21684.172892","205.181.112.67","172.16.113.204","TCP","1514"
"879354","21684.173230","205.181.112.67","172.16.113.204","HTTP","402"
"879355","21684.174632","172.16.113.204","205.181.112.67","TCP","60"
"879356","21684.178007","205.181.112.67","172.16.113.204","TCP","60"
"879357","21684.178148","172.16.113.204","205.181.112.67","TCP","60"
"879358","21684.178977","172.16.113.204","205.181.112.67","TCP","60"
"879359","21684.181543","172.16.113.204","205.181.112.74","TCP","60"
"879360","21684.182181","205.181.112.67","172.16.113.204","TCP","60"
"879361","21684.185526","205.181.112.74","172.16.113.204","TCP","60"
"879362","21684.185669","172.16.113.204","205.181.112.74","TCP","60"
"879363","21684.186163","172.16.113.204","205.181.112.74","HTTP","352"
"879364","21684.203592","205.181.112.74","172.16.113.204","TCP","552"
"879365","21684.203663","205.181.112.74","172.16.113.204","HTTP","60"
"879366","21684.203799","172.16.113.204","205.181.112.74","TCP","60"
"879367","21684.205759","196.227.33.189","172.16.112.50","TELNET","60"
"879368","21684.206268","172.16.112.50","172.16.114.50","TELNET","60"
"879369","21684.207376","172.16.113.204","205.181.112.74","TCP","60"
"879370","21684.207645","172.16.113.204","205.181.112.65","TCP","60"
"879371","21684.210787","205.181.112.74","172.16.113.204","TCP","60"
"879372","21684.211931","205.181.112.65","172.16.113.204","TCP","60"
