No.,Time,Source,Destination,Protocol,Length
7333,330.376668,192.168.0.20,192.168.1.30,TELNET,60
7334,330.392830,192.168.1.30,192.168.0.20,TCP,60
7335,330.416856,192.168.0.40,192.168.1.30,TCP,60
7336,330.557158,192.168.0.40,192.168.1.30,TELNET,60
7337,330.560696,192.168.1.30,192.168.0.40,TELNET,60
7338,330.576590,192.168.1.30,192.168.0.20,TELNET,60
7339,330.606889,192.168.0.40,192.168.1.30,TCP,60
7340,330.608343,192.168.0.20,192.168.1.30,TELNET,60
7341,330.622839,192.168.1.30,192.168.0.20,TCP,60
7342,330.747207,192.168.0.40,192.168.1.30,TELNET,60
7343,330.749506,192.168.1.30,192.168.0.40,TELNET,60
7344,330.793880,192.168.1.30,192.168.0.20,TELNET,60
7345,330.796946,192.168.0.40,192.168.1.30,TCP,60
7346,330.801725,192.168.0.20,192.168.1.30,TELNET,60
7347,330.812857,192.168.1.30,192.168.0.20,TCP,60
7348,330.858899,Cisco_04:41:bc,Cisco_04:41:bc,LOOP,118
7349,330.937255,192.168.0.40,192.168.1.30,TELNET,60
7350,330.939034,192.168.1.30,192.168.0.40,TELNET,60
7351,330.987028,192.168.0.40,192.168.1.30,TCP,60
7352,331.016255,192.168.1.30,192.168.0.20,TELNET,60
7353,331.019920,192.168.0.20,192.168.1.30,TELNET,60
7354,331.032815,192.168.1.30,192.168.0.20,TCP,60
7355,331.038158,192.168.0.20,192.168.1.30,TELNET,70
7356,331.052813,192.168.1.30,192.168.0.20,TCP,60
7357,331.053778,192.168.0.20,192.168.1.30,TELNET,62
7358,331.073087,192.168.1.30,192.168.0.20,TCP,60
7359,331.127886,192.168.0.40,192.168.1.30,TELNET,60
7360,331.133932,192.168.1.30,192.168.0.40,TELNET,60
7361,331.177023,192.168.0.40,192.168.1.30,TCP,60
7362,331.342988,192.168.0.20,192.168.1.30,TCP,60
7363,331.343389,192.168.1.30,192.168.0.20,TCP,60
7364,332.056898,192.168.0.20,192.168.1.30,TELNET,115
7365,332.073040,192.168.1.30,192.168.0.20,TCP,60
7366,332.074101,192.168.0.20,192.168.1.30,TELNET,168
7367,332.093187,192.168.1.30,192.168.0.20,TCP,60
7368,332.094028,192.168.0.20,192.168.1.30,TELNET,107
7369,332.097169,192.168.0.40,192.168.1.30,TCP,60
7370,332.098092,192.168.1.30,192.168.0.40,TCP,60
7371,332.098912,192.168.0.40,192.168.1.30,TCP,60
7372,332.112871,192.168.1.30,192.168.0.20,TCP,60
7373,332.113794,192.168.0.20,192.168.1.30,TELNET,61
7374,332.133536,192.168.1.30,192.168.0.20,TCP,60
7375,332.144998,192.168.1.30,192.168.0.20,TCP,60
7376,332.145779,192.168.0.20,192.168.1.30,TCP,60
7377,332.630967,192.168.1.30,192.168.0.20,TELNET,60
7378,332.632817,192.168.0.20,192.168.1.30,TELNET,60
7379,332.652996,192.168.1.30,192.168.0.20,TCP,60
7380,332.665019,192.168.1.30,192.168.0.20,TELNET,60
7381,332.666828,192.168.0.20,192.168.1.30,TELNET,60
7382,332.682813,192.168.1.30,192.168.0.20,TCP,60
7383,332.705284,192.168.1.30,192.168.0.20,TELNET,60
7384,332.706851,192.168.0.20,192.168.1.30,TELNET,60
7385,332.722812,192.168.1.30,192.168.0.20,TCP,60
7386,332.775090,192.168.1.30,192.168.0.20,TELNET,60
7387,332.776647,192.168.0.20,192.168.1.30,TELNET,60
7388,332.792812,192.168.1.30,192.168.0.20,TCP,60
7389,332.835025,192.168.1.30,192.168.0.20,TELNET,60
7390,332.836583,192.168.0.20,192.168.1.30,TELNET,60
7391,332.852802,192.168.1.30,192.168.0.20,TCP,60
7392,332.905117,192.168.1.30,192.168.0.20,TELNET,60
7393,332.906718,192.168.0.20,192.168.1.30,TELNET,60
7394,332.922828,192.168.1.30,192.168.0.20,TCP,60
7395,332.977257,192.168.1.30,192.168.0.20,TELNET,60
7396,332.978783,192.168.0.20,192.168.1.30,TELNET,60
7397,332.993042,192.168.1.30,192.168.0.20,TCP,60
7398,333.018665,192.168.1.30,192.168.0.20,TELNET,60
7399,333.020140,192.168.0.20,192.168.1.30,TELNET,60
7400,333.032987,192.168.1.30,192.168.0.20,TCP,60
7401,333.045335,192.168.1.30,192.168.0.20,TELNET,60
7402,333.046889,192.168.0.20,192.168.1.30,TELNET,60
7403,333.063043,192.168.1.30,192.168.0.20,TCP,60
7404,333.075390,192.168.1.30,192.168.0.20,TELNET,60
7405,333.076942,192.168.0.20,192.168.1.30,TELNET,60
7406,333.092887,192.168.1.30,192.168.0.20,TCP,60
7407,333.105382,192.168.1.30,192.168.0.20,TELNET,60
7408,333.106895,192.168.0.20,192.168.1.30,TELNET,60
7409,333.123015,192.168.1.30,192.168.0.20,TCP,60
7410,333.177037,192.168.1.30,192.168.0.20,TELNET,60
7411,333.178554,192.168.0.20,192.168.1.30,TELNET,60
7412,333.192992,192.168.1.30,192.168.0.20,TCP,60
7413,333.225288,192.168.1.30,192.168.0.20,TELNET,60
7414,333.226812,192.168.0.20,192.168.1.30,TELNET,60
7415,333.243243,192.168.1.30,192.168.0.20,TCP,60
7416,333.295585,192.168.1.30,192.168.0.20,TELNET,60
7417,333.297111,192.168.0.20,192.168.1.30,TELNET,60
7418,333.312819,192.168.1.30,192.168.0.20,TCP,60
7419,333.327145,192.168.1.30,192.168.0.20,TELNET,60
7420,333.328613,192.168.0.20,192.168.1.30,TELNET,60
7421,333.343046,192.168.1.30,192.168.0.20,TCP,60
7422,333.357962,192.168.1.30,192.168.0.20,TELNET,60
7423,333.359614,192.168.0.20,192.168.1.30,TELNET,60
7424,333.372863,192.168.1.30,192.168.0.20,TCP,60
7425,333.531363,192.168.0.20,192.168.1.30,TELNET,1396
7426,333.542814,192.168.1.30,192.168.0.20,TCP,60
7427,333.555418,192.168.0.20,192.168.1.30,TELNET,61
7428,333.572790,192.168.1.30,192.168.0.20,TCP,60
7429,334.101153,192.168.1.30,192.168.0.20,TELNET,60
7430,334.103212,192.168.0.20,192.168.1.30,TELNET,60
7431,334.123042,192.168.1.30,192.168.0.20,TCP,60
7432,334.418467,192.168.1.30,192.168.0.20,TELNET,60
7433,334.420088,192.168.0.20,192.168.1.30,TELNET,60
7434,334.432888,192.168.1.30,192.168.0.20,TCP,60
7435,334.715767,192.168.0.20,192.168.1.30,TELNET,127
7436,334.732732,192.168.1.30,192.168.0.20,TCP,60
7437,334.733804,192.168.0.20,192.168.1.30,TELNET,111
7438,334.752762,192.168.1.30,192.168.0.20,TCP,60
7439,335.042591,192.168.1.30,192.168.0.40,TELNET,66
7440,335.043545,192.168.0.40,192.168.1.30,TELNET,66
7441,335.062732,192.168.1.30,192.168.0.40,TCP,60
7442,335.114588,192.168.1.30,192.168.0.40,TELNET,78
7443,335.116179,192.168.0.40,192.168.1.30,TELNET,119
7444,335.118757,192.168.1.30,192.168.0.40,TELNET,69
7445,335.132763,192.168.1.30,192.168.0.40,TCP,60
7446,335.167688,192.168.0.40,192.168.1.30,TCP,60
7447,335.283691,192.168.1.30,192.168.0.40,TELNET,69
7448,335.285099,192.168.0.40,192.168.1.30,TELNET,78
7449,335.294489,192.168.1.30,192.168.0.40,TELNET,93
7450,335.302882,192.168.1.30,192.168.0.40,TCP,60
7451,335.306512,192.168.1.30,192.168.0.40,TELNET,125
7452,335.307498,192.168.0.40,192.168.1.30,TELNET,60
7453,335.322849,192.168.1.30,192.168.0.40,TCP,60
7454,335.323163,192.168.1.30,192.168.0.44,ICMP,98
7455,335.337788,192.168.0.40,192.168.1.30,TCP,60
7456,335.362372,192.168.1.30,192.168.0.40,TELNET,172
7457,335.407842,192.168.0.40,192.168.1.30,TCP,60
7458,335.783503,192.168.1.30,192.168.0.40,TELNET,61
7459,335.827838,192.168.0.40,192.168.1.30,TCP,60
7460,336.289927,192.168.0.40,192.168.1.30,TELNET,60
7461,336.291141,192.168.1.30,192.168.0.40,TELNET,60
7462,336.337897,192.168.0.40,192.168.1.30,TCP,60
7463,336.418178,192.168.0.40,192.168.1.30,TELNET,60
7464,336.419333,192.168.1.30,192.168.0.40,TELNET,60
7465,336.467921,192.168.0.40,192.168.1.30,TCP,60
7466,336.558204,192.168.0.40,192.168.1.30,TELNET,60
7467,336.559338,192.168.1.30,192.168.0.40,TELNET,60
7468,336.607934,192.168.0.40,192.168.1.30,TCP,60
7469,336.728243,192.168.0.40,192.168.1.30,TELNET,60
7470,336.729653,192.168.1.30,192.168.0.40,TELNET,60
7471,336.777987,192.168.0.40,192.168.1.30,TCP,60
7472,336.868270,192.168.0.40,192.168.1.30,TELNET,60
7473,336.869337,192.168.1.30,192.168.0.40,TELNET,60
7474,336.918007,192.168.0.40,192.168.1.30,TCP,60
7475,337.038389,192.168.0.40,192.168.1.30,TELNET,60
7476,337.039716,192.168.1.30,192.168.0.40,TELNET,60
7477,337.072683,192.168.0.20,192.168.1.30,TELNET,115
7478,337.088010,192.168.0.40,192.168.1.30,TCP,60
7479,337.092880,192.168.1.30,192.168.0.20,TCP,60
7480,337.094109,192.168.0.20,192.168.1.30,TELNET,168
7481,337.113052,192.168.1.30,192.168.0.20,TCP,60
7482,337.113823,192.168.0.20,192.168.1.30,TELNET,61
7483,337.132990,192.168.1.30,192.168.0.20,TCP,60
7484,337.208293,192.168.0.40,192.168.1.30,TELNET,60
7485,337.209752,192.168.1.30,192.168.0.40,TELNET,60
7486,337.258035,192.168.0.40,192.168.1.30,TCP,60
7487,337.378931,192.168.0.40,192.168.1.30,TELNET,60
7488,337.380227,192.168.1.30,192.168.0.40,TELNET,60
7489,337.428110,192.168.0.40,192.168.1.30,TCP,60
7490,337.428487,192.168.1.30,192.168.0.40,TELNET,64
7491,337.478123,192.168.0.40,192.168.1.30,TCP,60
7492,337.631151,192.168.1.30,192.168.0.20,TELNET,60
7493,337.632996,192.168.0.20,192.168.1.30,TELNET,60
7494,337.652840,192.168.1.30,192.168.0.20,TCP,60
7495,337.665009,192.168.1.30,192.168.0.20,TELNET,60
7496,337.666556,192.168.0.20,192.168.1.30,TELNET,60
7497,337.682833,192.168.1.30,192.168.0.20,TCP,60
7498,337.697354,192.168.1.30,192.168.0.20,TELNET,60
7499,337.698865,192.168.0.20,192.168.1.30,TELNET,60
7500,337.712862,192.168.1.30,192.168.0.20,TCP,60
7501,337.726193,192.168.1.30,192.168.0.20,TELNET,60
7502,337.727666,192.168.0.20,192.168.1.30,TELNET,60
7503,337.742879,192.168.1.30,192.168.0.20,TCP,60
7504,337.755195,192.168.1.30,192.168.0.20,TELNET,60
7505,337.756733,192.168.0.20,192.168.1.30,TELNET,60
7506,337.772809,192.168.1.30,192.168.0.20,TCP,60
7507,337.825024,192.168.1.30,192.168.0.20,TELNET,60
7508,337.826549,192.168.0.20,192.168.1.30,TELNET,60
7509,337.842760,192.168.1.30,192.168.0.20,TCP,60
7510,337.864952,192.168.1.30,192.168.0.20,TELNET,60
7511,337.866509,192.168.0.20,192.168.1.30,TELNET,60
7512,337.882776,192.168.1.30,192.168.0.20,TCP,60
7513,337.914939,192.168.1.30,192.168.0.20,TELNET,60
7514,337.916491,192.168.0.20,192.168.1.30,TELNET,60
7515,337.932775,192.168.1.30,192.168.0.20,TCP,60
7516,337.939258,192.168.0.40,192.168.1.30,TELNET,60
7517,337.952685,192.168.1.30,192.168.0.40,TCP,60
7518,337.986342,192.168.1.30,192.168.0.20,TELNET,60
7519,337.987858,192.168.0.20,192.168.1.30,TELNET,60
7520,338.002784,192.168.1.30,192.168.0.20,TCP,60
7521,338.025007,192.168.1.30,192.168.0.20,TELNET,60
7522,338.026552,192.168.0.20,192.168.1.30,TELNET,60
7523,338.042808,192.168.1.30,192.168.0.20,TCP,60
7524,338.065225,192.168.1.30,192.168.0.20,TELNET,60
7525,338.066799,192.168.0.20,192.168.1.30,TELNET,60
7526,338.083022,192.168.1.30,192.168.0.20,TCP,60
7527,338.096081,192.168.1.30,192.168.0.20,TELNET,60
7528,338.097565,192.168.0.20,192.168.1.30,TELNET,60
7529,338.112885,192.168.1.30,192.168.0.20,TCP,60
7530,338.165457,192.168.1.30,192.168.0.20,TELNET,60
7531,338.167007,192.168.0.20,192.168.1.30,TELNET,60
7532,338.182798,192.168.1.30,192.168.0.20,TCP,60
7533,338.189371,192.168.0.40,192.168.1.30,TELNET,60
7534,338.202712,192.168.1.30,192.168.0.40,TCP,60
7535,338.235055,192.168.1.30,192.168.0.20,TELNET,60
7536,338.236814,192.168.0.20,192.168.1.30,TELNET,60
7537,338.252875,192.168.1.30,192.168.0.20,TCP,60
7538,338.305292,192.168.1.30,192.168.0.20,TELNET,60
7539,338.307937,192.168.0.20,192.168.1.30,TELNET,60
7540,338.323045,192.168.1.30,192.168.0.20,TCP,60
7541,338.339526,192.168.1.30,192.168.0.20,TELNET,60
7542,338.341415,192.168.0.20,192.168.1.30,TELNET,60
7543,338.352793,192.168.1.30,192.168.0.20,TCP,60
7544,338.371279,192.168.0.40,192.168.1.30,TELNET,60
7545,338.382757,192.168.1.30,192.168.0.40,TCP,60
7546,338.388626,192.168.0.40,192.168.1.30,TELNET,60
7547,338.402712,192.168.1.30,192.168.0.40,TCP,60
7548,338.516693,192.168.0.20,192.168.1.30,TELNET,71
7549,338.532865,192.168.1.30,192.168.0.20,TCP,60
7550,338.533895,192.168.0.20,192.168.1.30,TELNET,67
7551,338.553021,192.168.1.30,192.168.0.20,TCP,60
7552,338.553793,192.168.0.20,192.168.1.30,TELNET,61
7553,338.572840,192.168.1.30,192.168.0.20,TCP,60
7554,338.588573,192.168.0.40,192.168.1.30,TELNET,60
7555,338.602774,192.168.1.30,192.168.0.40,TCP,60
7556,338.828718,192.168.0.40,192.168.1.30,TELNET,60
7557,338.842795,192.168.1.30,192.168.0.40,TCP,60
7558,338.888183,192.168.1.30,192.168.0.40,TELNET,90
7559,338.938322,192.168.0.40,192.168.1.30,TCP,60
7560,339.071518,192.168.1.30,192.168.0.20,TELNET,60
7561,339.073289,192.168.0.20,192.168.1.30,TELNET,60
7562,339.078797,192.168.0.40,192.168.1.30,TELNET,60
7563,339.092795,192.168.1.30,192.168.0.40,TCP,60
7564,339.093037,192.168.1.30,192.168.0.20,TCP,60
7565,339.165972,192.168.1.30,192.168.0.20,TELNET,60
7566,339.167357,192.168.0.20,192.168.1.30,TELNET,60
7567,339.183027,192.168.1.30,192.168.0.20,TCP,60
7568,339.329312,192.168.0.40,192.168.1.30,TELNET,60
7569,339.342788,192.168.1.30,192.168.0.40,TCP,60
7570,339.373186,192.168.1.30,192.168.0.40,TELNET,60
7571,339.385573,192.168.1.30,192.168.0.20,TELNET,60
7572,339.387350,192.168.0.20,192.168.1.30,TELNET,60
7573,339.402831,192.168.1.30,192.168.0.20,TCP,60
7574,339.418400,192.168.0.40,192.168.1.30,TCP,60
7575,339.475589,192.168.1.30,192.168.0.20,TELNET,60
7576,339.477059,192.168.0.20,192.168.1.30,TELNET,60
7577,339.492991,192.168.1.30,192.168.0.20,TCP,60
7578,339.699223,192.168.1.30,192.168.0.20,TELNET,60
7579,339.714394,192.168.0.20,192.168.1.30,TELNET,60
7580,339.732989,192.168.1.30,192.168.0.20,TCP,60
7581,339.733857,192.168.0.20,192.168.1.30,TELNET,61
7582,339.752857,192.168.1.30,192.168.0.20,TCP,60
7583,339.753851,192.168.0.20,192.168.1.30,TELNET,62
7584,339.772998,192.168.1.30,192.168.0.20,TCP,60
7585,340.082319,192.168.0.20,192.168.1.30,TCP,60
7586,340.083035,192.168.1.30,192.168.0.20,TCP,60
7587,340.083956,192.168.1.30,192.168.0.20,TCP,60
7588,340.084641,192.168.0.20,192.168.1.30,TCP,60
7589,340.312784,192.168.1.30,192.168.0.40,TELNET,98
7590,340.358582,192.168.0.40,192.168.1.30,TCP,60
7591,340.858915,Cisco_04:41:bc,Cisco_04:41:bc,LOOP,118
7592,341.880368,192.168.0.40,192.168.1.30,TELNET,60
7593,341.892693,192.168.1.30,192.168.0.40,TCP,60
7594,341.995013,192.168.1.30,192.168.0.40,TELNET,125
7595,342.038860,192.168.0.40,192.168.1.30,TCP,60
7596,342.159197,192.168.0.40,192.168.1.30,TELNET,60
7597,342.161777,192.168.1.30,192.168.0.40,TELNET,60
7598,342.208856,192.168.0.40,192.168.1.30,TCP,60
7599,342.419171,192.168.0.40,192.168.1.30,TELNET,60
7600,342.422042,192.168.1.30,192.168.0.40,TELNET,60
7601,342.468914,192.168.0.40,192.168.1.30,TCP,60
7602,342.669298,192.168.0.40,192.168.1.30,TELNET,60
7603,342.672534,192.168.1.30,192.168.0.40,TELNET,60
7604,342.718929,192.168.0.40,192.168.1.30,TCP,60
7605,342.797009,192.168.1.30,192.168.0.40,TCP,60
7606,342.797595,192.168.0.40,192.168.1.30,TCP,60
7607,342.797991,192.168.1.30,192.168.0.40,TCP,60
7608,342.923418,192.168.0.40,192.168.1.30,TELNET,60
7609,342.926322,192.168.1.30,192.168.0.40,TELNET,60
7610,342.969122,192.168.0.40,192.168.1.30,TCP,60
7611,343.138800,192.168.1.30,192.168.0.40,TELNET,80
7612,343.189028,192.168.0.40,192.168.1.30,TCP,60
7613,343.199383,192.168.0.40,192.168.1.30,TELNET,60
7614,343.201885,192.168.1.30,192.168.0.40,TELNET,60
7615,343.249024,192.168.0.40,192.168.1.30,TCP,60
7616,343.480909,192.168.0.40,192.168.1.30,TELNET,60
7617,343.486828,192.168.1.30,192.168.0.40,TELNET,60
7618,343.529106,192.168.0.40,192.168.1.30,TCP,60
7619,343.650779,192.168.0.40,192.168.1.30,TELNET,60
7620,343.652441,192.168.1.30,192.168.0.40,TELNET,60
7621,343.679421,192.168.0.40,192.168.1.30,TELNET,60
7622,343.681680,192.168.1.30,192.168.0.40,TELNET,60
7623,343.699144,192.168.0.40,192.168.1.30,TCP,60
7624,343.729100,192.168.0.40,192.168.1.30,TCP,60
7625,343.758177,192.168.1.30,192.168.0.20,TCP,60
7626,343.760025,192.168.0.20,192.168.1.30,TCP,60
7627,343.760411,192.168.1.30,192.168.0.20,TCP,60
7628,343.879934,192.168.0.40,192.168.1.30,TELNET,60
7629,343.882431,192.168.1.30,192.168.0.40,TELNET,60
7630,343.912201,192.168.1.30,192.168.0.20,TCP,60
7631,343.915973,192.168.0.20,192.168.1.30,TCP,60
7632,343.916348,192.168.1.30,192.168.0.20,TCP,60
7633,343.916722,192.168.1.30,192.168.0.20,TCP,60
7634,343.929138,192.168.0.40,192.168.1.30,TCP,60
7635,343.966514,192.168.0.20,192.168.1.30,TCP,60
7636,343.966869,192.168.1.30,192.168.0.20,FINGER,60
7637,344.009477,192.168.0.40,192.168.1.30,TELNET,60
7638,344.011029,192.168.1.30,192.168.0.40,TELNET,60
7639,344.016274,192.168.0.20,192.168.1.30,TCP,60
7640,344.059162,192.168.0.40,192.168.1.30,TCP,60
7641,344.160199,192.168.0.40,192.168.1.30,TELNET,60
7642,344.172651,192.168.1.30,192.168.0.40,TCP,60
7643,344.300142,192.168.0.40,192.168.1.30,TELNET,60
7644,344.312694,192.168.1.30,192.168.0.40,TCP,60
7645,344.496039,192.168.1.30,192.168.0.40,TELNET,60
7646,344.507598,192.168.1.30,192.168.0.40,TCP,89
7647,344.539256,192.168.0.40,192.168.1.30,TCP,60
7648,344.549243,192.168.0.40,192.168.1.30,TCP,60
7649,344.549790,192.168.1.30,192.168.0.40,HTTP,256
7650,344.555655,192.168.0.40,192.168.1.30,TCP,1514
7651,344.572690,192.168.1.30,192.168.0.40,TCP,60
7652,344.575773,192.168.0.40,192.168.1.30,TCP,1514
7653,344.575924,192.168.0.40,192.168.1.30,HTTP,91
7654,344.576544,192.168.1.30,192.168.0.40,TCP,60
7655,344.646276,192.168.1.30,192.168.0.40,TELNET,112
7656,344.661635,192.168.0.40,192.168.1.30,TELNET,60
7657,344.668153,192.168.1.30,192.168.0.40,TELNET,112
7658,344.709328,192.168.0.40,192.168.1.30,TCP,60
7659,344.746072,192.168.1.30,192.168.0.40,TCP,60
7660,344.746529,192.168.0.40,192.168.1.30,TCP,60
7661,345.041290,192.168.0.20,192.168.1.30,FTP,115
7662,345.052692,192.168.1.30,192.168.0.20,TCP,60
7663,345.170414,192.168.0.40,192.168.1.30,TELNET,60
7664,345.173185,192.168.1.30,192.168.0.40,TELNET,60
7665,345.182532,192.168.1.30,192.168.0.40,TELNET,64
7666,345.219381,192.168.0.40,192.168.1.30,TCP,60
7667,345.229350,192.168.0.40,192.168.1.30,TCP,60
7668,345.359735,192.168.0.40,192.168.1.30,TELNET,60
7669,345.363950,192.168.1.30,192.168.0.40,TELNET,60
7670,345.409396,192.168.0.40,192.168.1.30,TCP,60
7671,345.549827,192.168.0.40,192.168.1.30,TELNET,60
7672,345.552252,192.168.1.30,192.168.0.40,TELNET,60
7673,345.599410,192.168.0.40,192.168.1.30,TCP,60
7674,345.688610,192.168.1.30,192.168.0.45,ICMP,98
7675,345.690655,192.168.0.40,192.168.1.30,TELNET,60
7676,345.702646,192.168.1.30,192.168.0.40,TCP,60
7677,345.739769,192.168.0.40,192.168.1.30,TELNET,60
7678,345.742187,192.168.1.30,192.168.0.40,TELNET,60
7679,345.789447,192.168.0.40,192.168.1.30,TCP,60
7680,345.799751,192.168.0.40,192.168.1.30,TELNET,60
7681,345.812630,192.168.1.30,192.168.0.40,TCP,60
7682,345.909868,192.168.0.40,192.168.1.30,TELNET,60
7683,345.912318,192.168.1.30,192.168.0.40,TELNET,60
7684,345.940065,192.168.0.40,192.168.1.30,TELNET,60
7685,345.944584,192.168.0.20,192.168.1.30,TCP,180
7686,345.947184,192.168.0.20,192.168.1.30,FINGER,60
7687,345.947546,192.168.1.30,192.168.0.20,TCP,60
7688,345.952633,192.168.1.30,192.168.0.40,TCP,60
7689,345.959509,192.168.0.40,192.168.1.30,TCP,60
7690,345.961445,192.168.1.30,192.168.0.20,TCP,60
7691,345.962299,192.168.0.20,192.168.1.30,TCP,60
7692,346.079988,192.168.0.40,192.168.1.30,TELNET,60
7693,346.082653,192.168.1.30,192.168.0.40,TELNET,60
7694,346.089831,192.168.0.40,192.168.1.30,TELNET,60
7695,346.102696,192.168.1.30,192.168.0.40,TCP,60
7696,346.112151,192.168.1.30,192.168.0.40,TCP,60
7697,346.112719,192.168.0.40,192.168.1.30,TCP,60
7698,346.113201,192.168.1.30,192.168.0.40,TCP,60
7699,346.126847,192.168.1.30,192.168.0.20,FTP,70
7700,346.129534,192.168.0.40,192.168.1.30,TCP,60
7701,346.176549,192.168.0.20,192.168.1.30,TCP,60
7702,346.178089,192.168.0.20,192.168.1.30,FTP,99
7703,346.192828,192.168.1.30,192.168.0.20,TCP,60
7704,346.199952,192.168.0.40,192.168.1.30,TELNET,60
7705,346.212692,192.168.1.30,192.168.0.40,TCP,60
7706,346.249886,192.168.0.40,192.168.1.30,TELNET,60
7707,346.252854,192.168.1.30,192.168.0.40,TELNET,60
7708,346.299560,192.168.0.40,192.168.1.30,TCP,60
7709,346.320001,192.168.0.40,192.168.1.30,TELNET,60
7710,346.332615,192.168.1.30,192.168.0.40,TCP,60
7711,346.439881,192.168.0.40,192.168.1.30,TELNET,60
7712,346.442148,192.168.1.30,192.168.0.40,TELNET,60
7713,346.449877,192.168.0.40,192.168.1.30,TELNET,60
7714,346.462610,192.168.1.30,192.168.0.40,TCP,60
7715,346.489559,192.168.0.40,192.168.1.30,TCP,60
7716,346.599891,192.168.0.40,192.168.1.30,TELNET,60
7717,346.612617,192.168.1.30,192.168.0.40,TCP,60
7718,346.629889,192.168.0.40,192.168.1.30,TELNET,60
7719,346.632178,192.168.1.30,192.168.0.40,TELNET,60
7720,346.679586,192.168.0.40,192.168.1.30,TCP,60
7721,346.719929,192.168.0.40,192.168.1.30,TELNET,60
7722,346.732623,192.168.1.30,192.168.0.40,TCP,60
7723,346.819950,192.168.0.40,192.168.1.30,TELNET,60
7724,346.822212,192.168.1.30,192.168.0.40,TELNET,60
7725,346.869685,192.168.0.40,192.168.1.30,TCP,60
7726,346.870143,192.168.0.40,192.168.1.30,TELNET,60
7727,346.882648,192.168.1.30,192.168.0.40,TCP,60
7728,347.000019,192.168.0.40,192.168.1.30,TELNET,60
7729,347.009994,192.168.0.40,192.168.1.30,TELNET,60
7730,347.012446,192.168.1.30,192.168.0.40,TELNET,60
7731,347.012611,192.168.1.30,192.168.0.40,TCP,60
7732,347.059661,192.168.0.40,192.168.1.30,TCP,60
7733,347.149981,192.168.0.40,192.168.1.30,TELNET,60
7734,347.162612,192.168.1.30,192.168.0.40,TCP,60
7735,347.201404,192.168.0.40,192.168.1.30,TELNET,60
7736,347.206270,192.168.1.30,192.168.0.40,TELNET,60
7737,347.249717,192.168.0.40,192.168.1.30,TCP,60
7738,347.270049,192.168.0.40,192.168.1.30,TELNET,60
7739,347.282730,192.168.1.30,192.168.0.40,TCP,60
7740,347.288768,192.168.1.30,192.168.0.20,FTP,76
7741,347.336124,192.168.0.20,192.168.1.30,TCP,60
7742,347.358874,192.168.0.20,192.168.1.30,FTP,102
7743,347.371026,192.168.1.30,192.168.0.20,FTP,60
7744,347.391869,192.168.0.40,192.168.1.30,TELNET,60
7745,347.393702,192.168.0.20,192.168.1.30,FTP,91
7746,347.395048,192.168.1.30,192.168.0.40,TELNET,60
7747,347.412778,192.168.1.30,192.168.0.20,TCP,60
7748,347.420045,192.168.0.40,192.168.1.30,TELNET,60
7749,347.432661,192.168.1.30,192.168.0.40,TCP,60
7750,347.439749,192.168.0.40,192.168.1.30,TCP,60
7751,347.570397,192.168.0.40,192.168.1.30,TELNET,60
7752,347.573067,192.168.1.30,192.168.0.40,TELNET,60
7753,347.580875,192.168.0.40,192.168.1.30,TELNET,60
7754,347.592625,192.168.1.30,192.168.0.40,TCP,60
7755,347.615399,192.168.1.30,192.168.0.40,TELNET,61
7756,347.625475,192.168.0.40,192.168.1.30,TCP,60
7757,347.659986,192.168.0.40,192.168.1.30,TCP,60
7758,347.720105,192.168.0.40,192.168.1.30,TELNET,60
7759,347.732694,192.168.1.30,192.168.0.40,TCP,60
7760,347.799978,192.168.1.30,192.168.0.40,TELNET,60
7761,347.811515,192.168.1.30,192.168.0.40,TCP,93
7762,347.849810,192.168.0.40,192.168.1.30,TCP,60
7763,347.859811,192.168.0.40,192.168.1.30,TCP,60
7764,347.860385,192.168.1.30,192.168.0.40,HTTP,256
7765,347.865278,192.168.0.40,192.168.1.30,HTTP,1039
7766,347.865425,192.168.0.40,192.168.1.30,TCP,60
7767,347.865953,192.168.1.30,192.168.0.40,TCP,60
7768,347.881114,192.168.1.30,192.168.0.40,TCP,60
7769,347.881604,192.168.0.40,192.168.1.30,TCP,60
7770,347.910211,192.168.0.40,192.168.1.30,TELNET,60
7771,347.914130,192.168.1.30,192.168.0.40,TELNET,60
7772,347.959814,192.168.0.40,192.168.1.30,TCP,60
7773,348.060415,192.168.0.40,192.168.1.30,TELNET,60
7774,348.063044,192.168.1.30,192.168.0.40,TELNET,61
7775,348.109892,192.168.0.40,192.168.1.30,TCP,60
7776,348.250223,192.168.0.40,192.168.1.30,TELNET,60
7777,348.252638,192.168.1.30,192.168.0.40,TELNET,60
7778,348.299893,192.168.0.40,192.168.1.30,TCP,60
7779,348.442104,192.168.0.40,192.168.1.30,TELNET,60
7780,348.444538,192.168.1.30,192.168.0.40,TELNET,60
7781,348.489908,192.168.0.40,192.168.1.30,TCP,60
7782,348.630413,192.168.0.40,192.168.1.30,TELNET,60
7783,348.633223,192.168.1.30,192.168.0.40,TELNET,60
7784,348.635256,192.168.1.30,192.168.0.20,FTP,71
7785,348.642795,192.168.0.20,192.168.1.30,FTP,83
7786,348.662761,192.168.1.30,192.168.0.20,TCP,60
7787,348.679926,192.168.0.40,192.168.1.30,TCP,60
7788,348.770268,192.168.0.40,192.168.1.30,TELNET,60
7789,348.773037,192.168.1.30,192.168.0.40,TELNET,60
